generator_type,rho,alpha,delta,K,T,seed,method,concept_re_id_accuracy,assignment_entropy,wrong_memory_reuse_rate,worst_window_dip,worst_window_recovery,budget_normalized_score,final_accuracy,accuracy_auc
sea,5.0,0.25,0.5,10,20,42,Oracle,1.0,0.639892,0.0,0.226,6,,0.6844,11.9982
sea,5.0,0.25,0.5,10,20,42,FedProto,,,,0.0902,6,0.001834,0.943,16.7293
sea,5.0,0.25,0.5,10,20,42,TrackedSummary,0.36,0.0,0.64,0.1104,3,0.00092,0.7418,13.2909
sea,5.0,0.25,0.5,10,20,42,Flash,,,,0.1104,3,0.002186,0.7418,13.2909
sea,5.0,0.25,0.5,10,20,42,FedDrift,0.355,0.419432,0.645,0.106,6,0.001993,0.6786,12.1167
sea,5.0,0.25,0.5,10,20,42,IFCA,0.36,0.0,0.64,0.1238,6,0.001063,0.6648,12.9261
sea,5.0,0.25,0.5,10,20,42,CompressedFedAvg,,,,0.1118,3,0.002185,0.744,13.2858
sea,5.0,0.25,0.5,10,20,123,FedProTrack,0.9,1.280418,0.1,0.0608,2,0.001325,0.7708,13.7788
sea,5.0,0.25,0.5,10,20,123,LocalOnly,,,,0.058,2,,0.7592,13.0446
sea,5.0,0.25,0.5,10,20,123,FedAvg,,,,0.0692,2,,0.7692,12.954
sea,5.0,0.25,0.5,10,20,123,Oracle,1.0,0.500294,0.0,0.1084,1,,0.7064,12.3226
sea,5.0,0.25,0.5,10,20,123,FedProto,,,,0.061,1,0.001907,0.9314,17.3945
sea,5.0,0.25,0.5,10,20,123,TrackedSummary,0.795,0.0,0.205,0.0804,2,0.00088,0.7622,12.7083
sea,5.0,0.25,0.5,10,20,123,Flash,,,,0.0804,2,0.00209,0.7622,12.7083
sea,5.0,0.25,0.5,10,20,123,FedDrift,0.72,0.341666,0.28,0.2016,6,0.00171,0.518,10.3946
sea,5.0,0.25,0.5,10,20,123,IFCA,0.795,0.0,0.205,0.1082,6,0.001003,0.7344,12.1983
sea,5.0,0.25,0.5,10,20,123,CompressedFedAvg,,,,0.0678,2,0.002094,0.7628,12.7338
sea,5.0,0.25,0.5,10,20,456,FedProTrack,0.72,1.266189,0.28,0.0904,1,0.001358,0.802,14.1234
sea,5.0,0.25,0.5,10,20,456,LocalOnly,,,,0.0648,1,,0.8024,14.0908
sea,5.0,0.25,0.5,10,20,456,FedAvg,,,,0.1012,1,,0.7924,13.735
sea,5.0,0.25,0.5,10,20,456,Oracle,1.0,0.613494,0.0,0.2972,4,,0.7564,12.4658
sea,5.0,0.25,0.5,10,20,456,FedProto,,,,0.0864,2,0.001869,0.9136,17.0471
sea,5.0,0.25,0.5,10,20,456,TrackedSummary,0.595,0.0,0.405,0.1082,4,0.000937,0.7756,13.5259
sea,5.0,0.25,0.5,10,20,456,Flash,,,,0.1082,4,0.002225,0.7756,13.5259
sea,5.0,0.25,0.5,10,20,456,FedDrift,0.57,0.388594,0.43,0.067,3,0.002078,0.7072,12.6313
sea,5.0,0.25,0.5,10,20,456,IFCA,0.595,0.0,0.405,0.1088,6,0.00108,0.7258,13.1277
sea,5.0,0.25,0.5,10,20,456,CompressedFedAvg,,,,0.1082,4,0.002216,0.7776,13.4743
sea,5.0,0.25,0.5,10,20,789,FedProTrack,0.815,1.175257,0.185,0.1128,6,0.001308,0.7472,13.6064
sea,5.0,0.25,0.5,10,20,789,LocalOnly,,,,0.1004,6,,0.7564,13.877
sea,5.0,0.25,0.5,10,20,789,FedAvg,,,,0.1148,6,,0.758,13.5258
sea,5.0,0.25,0.5,10,20,789,Oracle,1.0,0.472648,0.0,0.2764,6,,0.7408,12.3528
sea,5.0,0.25,0.5,10,20,789,FedProto,,,,0.052,1,0.001897,0.9326,17.304
sea,5.0,0.25,0.5,10,20,789,TrackedSummary,0.495,0.0,0.505,0.1332,6,0.000926,0.76,13.3769
sea,5.0,0.25,0.5,10,20,789,Flash,,,,0.1332,6,0.0022,0.76,13.3769
sea,5.0,0.25,0.5,10,20,789,FedDrift,0.415,0.549261,0.585,0.28,6,0.001806,0.605,10.9804
sea,5.0,0.25,0.5,10,20,789,IFCA,0.495,0.0,0.505,0.1494,6,0.00107,0.7138,13.0159
sea,5.0,0.25,0.5,10,20,789,CompressedFedAvg,,,,0.1334,5,0.002204,0.7638,13.3986
sea,5.0,0.25,0.5,10,20,1024,FedProTrack,0.49,1.271025,0.51,0.0516,1,0.001386,0.8344,14.4104
sea,5.0,0.25,0.5,10,20,1024,LocalOnly,,,,0.0432,0,,0.8212,14.0522
sea,5.0,0.25,0.5,10,20,1024,FedAvg,,,,0.074,1,,0.8364,13.6102
sea,5.0,0.25,0.5,10,20,1024,Oracle,1.0,0.612467,0.0,0.2732,2,,0.7832,12.9288
sea,5.0,0.25,0.5,10,20,1024,FedProto,,,,0.0504,0,0.001881,0.8804,17.1549
sea,5.0,0.25,0.5,10,20,1024,TrackedSummary,0.59,0.0,0.41,0.069,3,0.000932,0.8336,13.4645
sea,5.0,0.25,0.5,10,20,1024,Flash,,,,0.069,3,0.002215,0.8336,13.4645
sea,5.0,0.25,0.5,10,20,1024,FedDrift,0.485,0.482779,0.515,0.1292,1,0.002097,0.7224,12.7485
sea,5.0,0.25,0.5,10,20,1024,IFCA,0.59,0.0,0.41,0.069,6,0.001089,0.7892,13.2458
sea,5.0,0.25,0.5,10,20,1024,CompressedFedAvg,,,,0.0692,3,0.002215,0.8338,13.4664
sea,5.0,0.25,0.7,10,20,42,FedProTrack,0.74,1.150925,0.26,0.1192,6,0.001358,0.7644,14.125
sea,5.0,0.25,0.7,10,20,42,LocalOnly,,,,0.0944,6,,0.7548,13.8818
sea,5.0,0.25,0.7,10,20,42,FedAvg,,,,0.106,3,,0.7648,13.5292
sea,5.0,0.25,0.7,10,20,42,Oracle,1.0,0.639892,0.0,0.2312,6,,0.684,11.9964
sea,5.0,0.25,0.7,10,20,42,FedProto,,,,0.1018,6,0.001853,0.959,16.8963
sea,5.0,0.25,0.7,10,20,42,TrackedSummary,0.36,0.0,0.64,0.1092,3,0.000919,0.7444,13.2734
sea,5.0,0.25,0.7,10,20,42,Flash,,,,0.1092,3,0.002183,0.7444,13.2734
sea,5.0,0.25,0.7,10,20,42,FedDrift,0.355,0.325247,0.645,0.1542,6,0.00196,0.5352,11.917
sea,5.0,0.25,0.7,10,20,42,IFCA,0.36,0.0,0.64,0.1242,6,0.001061,0.662,12.9063
sea,5.0,0.25,0.7,10,20,42,CompressedFedAvg,,,,0.111,3,0.002183,0.7452,13.2728
sea,5.0,0.25,0.7,10,20,123,FedProTrack,0.9,1.290266,0.1,0.06,2,0.001327,0.7724,13.8036
sea,5.0,0.25,0.7,10,20,123,LocalOnly,,,,0.0532,2,,0.7572,13.0604
sea,5.0,0.25,0.7,10,20,123,FedAvg,,,,0.074,2,,0.7692,12.9648
sea,5.0,0.25,0.7,10,20,123,Oracle,1.0,0.500294,0.0,0.112,1,,0.7044,12.3348
sea,5.0,0.25,0.7,10,20,123,FedProto,,,,0.0714,1,0.001942,0.9436,17.7082
sea,5.0,0.25,0.7,10,20,123,TrackedSummary,0.795,0.0,0.205,0.0834,2,0.00088,0.7616,12.7132
sea,5.0,0.25,0.7,10,20,123,Flash,,,,0.0834,2,0.002091,0.7616,12.7132
sea,5.0,0.25,0.7,10,20,123,FedDrift,0.72,0.334734,0.28,0.171,4,0.001723,0.5976,10.4744
sea,5.0,0.25,0.7,10,20,123,IFCA,0.795,0.0,0.205,0.1088,6,0.001002,0.735,12.1816
sea,5.0,0.25,0.7,10,20,123,CompressedFedAvg,,,,0.0698,2,0.002094,0.7612,12.7298
sea,5.0,0.25,0.7,10,20,456,FedProTrack,0.71,1.163377,0.29,0.0908,1,0.001358,0.8024,14.1208
sea,5.0,0.25,0.7,10,20,456,LocalOnly,,,,0.0644,1,,0.8048,14.11
sea,5.0,0.25,0.7,10,20,456,FedAvg,,,,0.1012,1,,0.79,13.7294
sea,5.0,0.25,0.7,10,20,456,Oracle,1.0,0.613494,0.0,0.2936,4,,0.758,12.4722
sea,5.0,0.25,0.7,10,20,456,FedProto,,,,0.0982,3,0.001885,0.9228,17.1903
sea,5.0,0.25,0.7,10,20,456,TrackedSummary,0.595,0.0,0.405,0.1084,4,0.000936,0.776,13.5117
sea,5.0,0.25,0.7,10,20,456,Flash,,,,0.1084,4,0.002222,0.776,13.5117
sea,5.0,0.25,0.7,10,20,456,FedDrift,0.57,0.388594,0.43,0.0652,2,0.002083,0.7074,12.6666
sea,5.0,0.25,0.7,10,20,456,IFCA,0.595,0.0,0.405,0.1084,6,0.001078,0.7244,13.1071
sea,5.0,0.25,0.7,10,20,456,CompressedFedAvg,,,,0.1084,4,0.002214,0.7786,13.4618
sea,5.0,0.25,0.7,10,20,789,FedProTrack,0.815,1.170729,0.185,0.1128,6,0.001309,0.75,13.6122
sea,5.0,0.25,0.7,10,20,789,LocalOnly,,,,0.0968,6,,0.76,13.8892
sea,5.0,0.25,0.7,10,20,789,FedAvg,,,,0.1136,6,,0.7584,13.524
sea,5.0,0.25,0.7,10,20,789,Oracle,1.0,0.472648,0.0,0.2784,6,,0.7436,12.3422
sea,5.0,0.25,0.7,10,20,789,FedProto,,,,0.0582,2,0.001921,0.9524,17.5227
sea,5.0,0.25,0.7,10,20,789,TrackedSummary,0.495,0.0,0.505,0.1306,6,0.000926,0.7606,13.3772
sea,5.0,0.25,0.7,10,20,789,Flash,,,,0.1306,6,0.0022,0.7606,13.3772
sea,5.0,0.25,0.7,10,20,789,FedDrift,0.405,0.584635,0.595,0.2846,6,0.001849,0.669,11.2414
sea,5.0,0.25,0.7,10,20,789,IFCA,0.495,0.0,0.505,0.1512,6,0.00107,0.713,13.0059
sea,5.0,0.25,0.7,10,20,789,CompressedFedAvg,,,,0.1312,5,0.002204,0.765,13.401
sea,5.0,0.25,0.7,10,20,1024,FedProTrack,0.505,1.247636,0.495,0.0536,1,0.001388,0.8348,14.4374
sea,5.0,0.25,0.7,10,20,1024,LocalOnly,,,,0.042,0,,0.8236,14.0678
sea,5.0,0.25,0.7,10,20,1024,FedAvg,,,,0.0744,1,,0.8372,13.5986
sea,5.0,0.25,0.7,10,20,1024,Oracle,1.0,0.612467,0.0,0.2728,2,,0.7824,12.9184
sea,5.0,0.25,0.7,10,20,1024,FedProto,,,,0.056,0,0.001898,0.8848,17.3095
sea,5.0,0.25,0.7,10,20,1024,TrackedSummary,0.59,0.0,0.41,0.0692,3,0.000932,0.835,13.4538
sea,5.0,0.25,0.7,10,20,1024,Flash,,,,0.0692,3,0.002213,0.835,13.4538
sea,5.0,0.25,0.7,10,20,1024,FedDrift,0.475,0.47075,0.525,0.1304,1,0.002086,0.7448,12.6831
sea,5.0,0.25,0.7,10,20,1024,IFCA,0.59,0.0,0.41,0.0692,6,0.001088,0.788,13.2314
sea,5.0,0.25,0.7,10,20,1024,CompressedFedAvg,,,,0.0692,3,0.002213,0.8356,13.4575
sea,5.0,0.25,1.0,10,20,42,FedProTrack,0.72,1.195686,0.28,0.1156,2,0.001357,0.7688,14.1128
sea,5.0,0.25,1.0,10,20,42,LocalOnly,,,,0.0964,6,,0.7588,13.8762
sea,5.0,0.25,1.0,10,20,42,FedAvg,,,,0.1072,2,,0.7672,13.5328
sea,5.0,0.25,1.0,10,20,42,Oracle,1.0,0.639892,0.0,0.2352,6,,0.6792,12.01
sea,5.0,0.25,1.0,10,20,42,FedProto,,,,0.105,6,0.001867,0.9734,17.0273
sea,5.0,0.25,1.0,10,20,42,TrackedSummary,0.36,0.0,0.64,0.1086,3,0.000919,0.7442,13.2681
sea,5.0,0.25,1.0,10,20,42,Flash,,,,0.1086,3,0.002182,0.7442,13.2681
sea,5.0,0.25,1.0,10,20,42,FedDrift,0.385,0.317202,0.615,0.1282,6,0.001942,0.6372,11.8066
sea,5.0,0.25,1.0,10,20,42,IFCA,0.36,0.0,0.64,0.1276,6,0.00106,0.6622,12.8929
sea,5.0,0.25,1.0,10,20,42,CompressedFedAvg,,,,0.1104,3,0.002182,0.7448,13.266
sea,5.0,0.25,1.0,10,20,123,FedProTrack,0.905,1.299955,0.095,0.0516,2,0.00133,0.772,13.831
sea,5.0,0.25,1.0,10,20,123,LocalOnly,,,,0.0548,2,,0.7568,13.069
sea,5.0,0.25,1.0,10,20,123,FedAvg,,,,0.072,2,,0.7704,12.9586
sea,5.0,0.25,1.0,10,20,123,Oracle,1.0,0.500294,0.0,0.1068,1,,0.7004,12.3412
sea,5.0,0.25,1.0,10,20,123,FedProto,,,,0.0846,1,0.001988,0.9666,18.1325
sea,5.0,0.25,1.0,10,20,123,TrackedSummary,0.795,0.0,0.205,0.0848,2,0.000881,0.7652,12.7146
sea,5.0,0.25,1.0,10,20,123,Flash,,,,0.0848,2,0.002091,0.7652,12.7146
sea,5.0,0.25,1.0,10,20,123,FedDrift,0.715,0.368835,0.285,0.1808,6,0.001712,0.5724,10.4068
sea,5.0,0.25,1.0,10,20,123,IFCA,0.795,0.0,0.205,0.1098,6,0.001001,0.735,12.1661
sea,5.0,0.25,1.0,10,20,123,CompressedFedAvg,,,,0.0692,2,0.002094,0.7638,12.7297
sea,5.0,0.25,1.0,10,20,456,FedProTrack,0.7,1.213901,0.3,0.0876,1,0.001359,0.8008,14.1356
sea,5.0,0.25,1.0,10,20,456,LocalOnly,,,,0.0656,1,,0.8064,14.1056
sea,5.0,0.25,1.0,10,20,456,FedAvg,,,,0.1024,1,,0.7908,13.7366
sea,5.0,0.25,1.0,10,20,456,Oracle,1.0,0.613494,0.0,0.292,4,,0.758,12.4786
sea,5.0,0.25,1.0,10,20,456,FedProto,,,,0.1126,3,0.001891,0.925,17.2446
sea,5.0,0.25,1.0,10,20,456,TrackedSummary,0.595,0.0,0.405,0.1084,4,0.000935,0.7748,13.5061
sea,5.0,0.25,1.0,10,20,456,Flash,,,,0.1084,4,0.002221,0.7748,13.5061
sea,5.0,0.25,1.0,10,20,456,FedDrift,0.56,0.423658,0.44,0.0698,1,0.00207,0.683,12.587
sea,5.0,0.25,1.0,10,20,456,IFCA,0.595,0.0,0.405,0.1084,6,0.001077,0.7256,13.0982
sea,5.0,0.25,1.0,10,20,456,CompressedFedAvg,,,,0.1084,4,0.002213,0.778,13.4533
sea,5.0,0.25,1.0,10,20,789,FedProTrack,0.825,1.18877,0.175,0.1152,6,0.00131,0.7492,13.6226
sea,5.0,0.25,1.0,10,20,789,LocalOnly,,,,0.0876,6,,0.7612,13.9182
sea,5.0,0.25,1.0,10,20,789,FedAvg,,,,0.1164,6,,0.7596,13.5142
sea,5.0,0.25,1.0,10,20,789,Oracle,1.0,0.472648,0.0,0.2804,6,,0.742,12.3478
sea,5.0,0.25,1.0,10,20,789,FedProto,,,,0.061,2,0.00194,0.9782,17.6918
sea,5.0,0.25,1.0,10,20,789,TrackedSummary,0.495,0.0,0.505,0.1296,6,0.000927,0.7594,13.3806
sea,5.0,0.25,1.0,10,20,789,Flash,,,,0.1296,6,0.002201,0.7594,13.3806
sea,5.0,0.25,1.0,10,20,789,FedDrift,0.42,0.529875,0.58,0.2864,6,0.001804,0.6388,10.9699
sea,5.0,0.25,1.0,10,20,789,IFCA,0.495,0.0,0.505,0.1512,6,0.001069,0.7144,13.0013
sea,5.0,0.25,1.0,10,20,789,CompressedFedAvg,,,,0.131,5,0.002205,0.7662,13.4046
sea,5.0,0.25,1.0,10,20,1024,FedProTrack,0.55,1.220608,0.45,0.0496,2,0.00139,0.8356,14.4566
sea,5.0,0.25,1.0,10,20,1024,LocalOnly,,,,0.0372,0,,0.8236,14.059
sea,5.0,0.25,1.0,10,20,1024,FedAvg,,,,0.0752,1,,0.838,13.5886
sea,5.0,0.25,1.0,10,20,1024,Oracle,1.0,0.612467,0.0,0.2684,2,,0.7824,12.914
sea,5.0,0.25,1.0,10,20,1024,FedProto,,,,0.0594,0,0.001905,0.8862,17.3746
sea,5.0,0.25,1.0,10,20,1024,TrackedSummary,0.59,0.0,0.41,0.0694,3,0.000932,0.834,13.4513
sea,5.0,0.25,1.0,10,20,1024,Flash,,,,0.0694,3,0.002212,0.834,13.4513
sea,5.0,0.25,1.0,10,20,1024,FedDrift,0.48,0.461984,0.52,0.1248,1,0.002063,0.6916,12.5427
sea,5.0,0.25,1.0,10,20,1024,IFCA,0.59,0.0,0.41,0.0694,6,0.001087,0.7866,13.2198
sea,5.0,0.25,1.0,10,20,1024,CompressedFedAvg,,,,0.0694,3,0.002213,0.8354,13.452
sea,5.0,0.5,0.1,10,20,42,FedProTrack,0.54,1.192117,0.46,0.086,6,0.001354,0.764,14.0794
sea,5.0,0.5,0.1,10,20,42,LocalOnly,,,,0.0832,6,,0.7512,13.7762
sea,5.0,0.5,0.1,10,20,42,FedAvg,,,,0.0928,6,,0.754,13.5188
sea,5.0,0.5,0.1,10,20,42,Oracle,1.0,0.979454,0.0,0.2148,6,,0.6948,12.1704
sea,5.0,0.5,0.1,10,20,42,FedProto,,,,0.0518,0,0.001788,0.8986,16.3058
sea,5.0,0.5,0.1,10,20,42,TrackedSummary,0.38,0.0,0.62,0.1006,6,0.000921,0.7376,13.3009
sea,5.0,0.5,0.1,10,20,42,Flash,,,,0.1006,6,0.002188,0.7376,13.3009
sea,5.0,0.5,0.1,10,20,42,FedDrift,0.425,0.403735,0.575,0.1136,6,0.001967,0.6876,11.9577
sea,5.0,0.5,0.1,10,20,42,IFCA,0.38,0.0,0.62,0.099,6,0.001068,0.679,12.9921
sea,5.0,0.5,0.1,10,20,42,CompressedFedAvg,,,,0.0992,6,0.00219,0.7336,13.3155
sea,5.0,0.5,0.1,10,20,123,FedProTrack,0.78,1.305458,0.22,0.0804,2,0.001329,0.7424,13.8172
sea,5.0,0.5,0.1,10,20,123,LocalOnly,,,,0.0496,2,,0.7252,13.2914
sea,5.0,0.5,0.1,10,20,123,FedAvg,,,,0.0972,2,,0.7528,13.1316
sea,5.0,0.5,0.1,10,20,123,Oracle,1.0,1.034841,0.0,0.1004,4,,0.7072,12.1472
sea,5.0,0.5,0.1,10,20,123,FedProto,,,,0.0426,0,0.001817,0.8994,16.5667
sea,5.0,0.5,0.1,10,20,123,TrackedSummary,0.54,0.0,0.46,0.1046,2,0.000892,0.7404,12.8844
sea,5.0,0.5,0.1,10,20,123,Flash,,,,0.1046,2,0.002119,0.7404,12.8844
sea,5.0,0.5,0.1,10,20,123,FedDrift,0.495,0.442642,0.505,0.155,1,0.001797,0.5764,10.9258
sea,5.0,0.5,0.1,10,20,123,IFCA,0.54,0.0,0.46,0.1016,4,0.001025,0.706,12.4694
sea,5.0,0.5,0.1,10,20,123,CompressedFedAvg,,,,0.1034,4,0.00212,0.7426,12.8901
sea,5.0,0.5,0.1,10,20,456,FedProTrack,0.68,1.270774,0.32,0.0524,1,0.001352,0.7968,14.0616
sea,5.0,0.5,0.1,10,20,456,LocalOnly,,,,0.0468,1,,0.7916,13.8974
sea,5.0,0.5,0.1,10,20,456,FedAvg,,,,0.0652,1,,0.782,13.6626
sea,5.0,0.5,0.1,10,20,456,Oracle,1.0,0.935835,0.0,0.1768,3,,0.7448,12.324
sea,5.0,0.5,0.1,10,20,456,FedProto,,,,0.0216,0,0.001817,0.8882,16.5677
sea,5.0,0.5,0.1,10,20,456,TrackedSummary,0.485,0.0,0.515,0.062,1,0.00093,0.7716,13.4334
sea,5.0,0.5,0.1,10,20,456,Flash,,,,0.062,1,0.002209,0.7716,13.4334
sea,5.0,0.5,0.1,10,20,456,FedDrift,0.44,0.500646,0.56,0.0836,3,0.001931,0.6176,11.7434
sea,5.0,0.5,0.1,10,20,456,IFCA,0.485,0.0,0.515,0.0632,6,0.001074,0.732,13.0614
sea,5.0,0.5,0.1,10,20,456,CompressedFedAvg,,,,0.0618,1,0.002202,0.773,13.3897
sea,5.0,0.5,0.1,10,20,789,FedProTrack,0.59,1.222047,0.41,0.0988,2,0.001308,0.7644,13.6002
sea,5.0,0.5,0.1,10,20,789,LocalOnly,,,,0.0808,3,,0.7716,13.811
sea,5.0,0.5,0.1,10,20,789,FedAvg,,,,0.0932,4,,0.7744,13.4684
sea,5.0,0.5,0.1,10,20,789,Oracle,1.0,0.955478,0.0,0.1904,6,,0.6804,12.2038
sea,5.0,0.5,0.1,10,20,789,FedProto,,,,0.0218,0,0.001828,0.887,16.668
sea,5.0,0.5,0.1,10,20,789,TrackedSummary,0.38,0.0,0.62,0.082,4,0.000922,0.768,13.3195
sea,5.0,0.5,0.1,10,20,789,Flash,,,,0.082,4,0.002191,0.768,13.3195
sea,5.0,0.5,0.1,10,20,789,FedDrift,0.345,0.370199,0.655,0.1654,6,0.001913,0.7116,11.6285
sea,5.0,0.5,0.1,10,20,789,IFCA,0.38,0.0,0.62,0.0944,6,0.001071,0.7284,13.0274
sea,5.0,0.5,0.1,10,20,789,CompressedFedAvg,,,,0.0818,4,0.002193,0.7712,13.3307
sea,5.0,0.5,0.1,10,20,1024,FedProTrack,0.51,1.198902,0.49,0.0548,1,0.00138,0.8272,14.3502
sea,5.0,0.5,0.1,10,20,1024,LocalOnly,,,,0.0336,0,,0.8112,13.9398
sea,5.0,0.5,0.1,10,20,1024,FedAvg,,,,0.0696,1,,0.8312,13.6486
sea,5.0,0.5,0.1,10,20,1024,Oracle,1.0,1.025639,0.0,0.1188,3,,0.7852,12.536
sea,5.0,0.5,0.1,10,20,1024,FedProto,,,,0.038,0,0.001814,0.8594,16.5398
sea,5.0,0.5,0.1,10,20,1024,TrackedSummary,0.435,0.0,0.565,0.07,3,0.000934,0.8252,13.4823
sea,5.0,0.5,0.1,10,20,1024,Flash,,,,0.07,3,0.002217,0.8252,13.4823
sea,5.0,0.5,0.1,10,20,1024,FedDrift,0.44,0.437521,0.56,0.1684,6,0.001902,0.5712,11.5659
sea,5.0,0.5,0.1,10,20,1024,IFCA,0.435,0.0,0.565,0.0706,3,0.001088,0.799,13.2245
sea,5.0,0.5,0.1,10,20,1024,CompressedFedAvg,,,,0.0706,3,0.002217,0.8254,13.4772
sea,5.0,0.5,0.3,10,20,42,FedProTrack,0.535,1.192734,0.465,0.0912,6,0.001354,0.7648,14.0786
sea,5.0,0.5,0.3,10,20,42,LocalOnly,,,,0.0908,6,,0.7516,13.8004
sea,5.0,0.5,0.3,10,20,42,FedAvg,,,,0.0992,6,,0.754,13.516
sea,5.0,0.5,0.3,10,20,42,Oracle,1.0,0.979454,0.0,0.2196,6,,0.6924,12.1712
sea,5.0,0.5,0.3,10,20,42,FedProto,,,,0.0638,0,0.001813,0.911,16.5318
sea,5.0,0.5,0.3,10,20,42,TrackedSummary,0.38,0.0,0.62,0.1028,6,0.00092,0.739,13.2866
sea,5.0,0.5,0.3,10,20,42,Flash,,,,0.1028,6,0.002185,0.739,13.2866
sea,5.0,0.5,0.3,10,20,42,FedDrift,0.42,0.356642,0.58,0.1326,2,0.001971,0.6816,11.9807
sea,5.0,0.5,0.3,10,20,42,IFCA,0.38,0.0,0.62,0.0968,6,0.001065,0.6756,12.9509
sea,5.0,0.5,0.3,10,20,42,CompressedFedAvg,,,,0.1018,6,0.002188,0.7354,13.3006
sea,5.0,0.5,0.3,10,20,123,FedProTrack,0.78,1.305327,0.22,0.0848,2,0.001333,0.752,13.8596
sea,5.0,0.5,0.3,10,20,123,LocalOnly,,,,0.05,2,,0.728,13.3236
sea,5.0,0.5,0.3,10,20,123,FedAvg,,,,0.0972,2,,0.7532,13.1278
sea,5.0,0.5,0.3,10,20,123,Oracle,1.0,1.034841,0.0,0.1016,4,,0.7088,12.1508
sea,5.0,0.5,0.3,10,20,123,FedProto,,,,0.0476,0,0.001848,0.9158,16.8517
sea,5.0,0.5,0.3,10,20,123,TrackedSummary,0.54,0.0,0.46,0.1076,2,0.000892,0.742,12.878
sea,5.0,0.5,0.3,10,20,123,Flash,,,,0.1076,2,0.002118,0.742,12.878
sea,5.0,0.5,0.3,10,20,123,FedDrift,0.5,0.246368,0.5,0.1452,2,0.001797,0.6238,10.9279
sea,5.0,0.5,0.3,10,20,123,IFCA,0.54,0.0,0.46,0.1016,4,0.001022,0.7046,12.4336
sea,5.0,0.5,0.3,10,20,123,CompressedFedAvg,,,,0.107,4,0.00212,0.7454,12.8893
sea,5.0,0.5,0.3,10,20,456,FedProTrack,0.68,1.297849,0.32,0.0504,1,0.001351,0.7996,14.055
sea,5.0,0.5,0.3,10,20,456,LocalOnly,,,,0.0484,1,,0.792,13.9004
sea,5.0,0.5,0.3,10,20,456,FedAvg,,,,0.0656,1,,0.786,13.6514
sea,5.0,0.5,0.3,10,20,456,Oracle,1.0,0.935835,0.0,0.1768,3,,0.7428,12.3194
sea,5.0,0.5,0.3,10,20,456,FedProto,,,,0.0266,0,0.001846,0.9016,16.8332
sea,5.0,0.5,0.3,10,20,456,TrackedSummary,0.485,0.0,0.515,0.062,1,0.00093,0.7736,13.4246
sea,5.0,0.5,0.3,10,20,456,Flash,,,,0.062,1,0.002208,0.7736,13.4246
sea,5.0,0.5,0.3,10,20,456,FedDrift,0.445,0.390428,0.555,0.1088,6,0.001862,0.617,11.3215
sea,5.0,0.5,0.3,10,20,456,IFCA,0.485,0.0,0.515,0.0628,6,0.001071,0.7288,13.0267
sea,5.0,0.5,0.3,10,20,456,CompressedFedAvg,,,,0.062,1,0.002201,0.7774,13.3795
sea,5.0,0.5,0.3,10,20,789,FedProTrack,0.605,1.209521,0.395,0.0996,2,0.001309,0.7672,13.6148
sea,5.0,0.5,0.3,10,20,789,LocalOnly,,,,0.082,1,,0.7752,13.85
sea,5.0,0.5,0.3,10,20,789,FedAvg,,,,0.0956,4,,0.7796,13.479
sea,5.0,0.5,0.3,10,20,789,Oracle,1.0,0.955478,0.0,0.1896,6,,0.6836,12.2002
sea,5.0,0.5,0.3,10,20,789,FedProto,,,,0.0266,0,0.001858,0.8988,16.9425
sea,5.0,0.5,0.3,10,20,789,TrackedSummary,0.38,0.0,0.62,0.0844,4,0.000922,0.772,13.3189
sea,5.0,0.5,0.3,10,20,789,Flash,,,,0.0844,4,0.002191,0.772,13.3189
sea,5.0,0.5,0.3,10,20,789,FedDrift,0.36,0.59404,0.64,0.1756,6,0.00191,0.6508,11.6131
sea,5.0,0.5,0.3,10,20,789,IFCA,0.38,0.0,0.62,0.0946,6,0.00107,0.727,13.0058
sea,5.0,0.5,0.3,10,20,789,CompressedFedAvg,,,,0.0842,4,0.002193,0.7726,13.3334
sea,5.0,0.5,0.3,10,20,1024,FedProTrack,0.51,1.179851,0.49,0.0528,1,0.001381,0.8316,14.362
sea,5.0,0.5,0.3,10,20,1024,LocalOnly,,,,0.0344,0,,0.8152,13.9654
sea,5.0,0.5,0.3,10,20,1024,FedAvg,,,,0.0712,1,,0.834,13.6328
sea,5.0,0.5,0.3,10,20,1024,Oracle,1.0,1.025639,0.0,0.1216,3,,0.7852,12.5464
sea,5.0,0.5,0.3,10,20,1024,FedProto,,,,0.0396,0,0.001841,0.8722,16.7882
sea,5.0,0.5,0.3,10,20,1024,TrackedSummary,0.435,0.0,0.565,0.071,3,0.000933,0.8308,13.4723
sea,5.0,0.5,0.3,10,20,1024,Flash,,,,0.071,3,0.002216,0.8308,13.4723
sea,5.0,0.5,0.3,10,20,1024,FedDrift,0.44,0.437521,0.56,0.169,6,0.001889,0.5666,11.4848
sea,5.0,0.5,0.3,10,20,1024,IFCA,0.435,0.0,0.565,0.071,3,0.001085,0.7962,13.1897
sea,5.0,0.5,0.3,10,20,1024,CompressedFedAvg,,,,0.0708,3,0.002214,0.8314,13.4636
sea,5.0,0.5,0.5,10,20,42,FedProTrack,0.565,1.173548,0.435,0.092,6,0.001355,0.7596,14.094
sea,5.0,0.5,0.5,10,20,42,LocalOnly,,,,0.0932,6,,0.756,13.823
sea,5.0,0.5,0.5,10,20,42,FedAvg,,,,0.1016,6,,0.7588,13.5152
